Linear_Index,freq_key,freq_label,age_key,age_label,sex_key,sex_label,icd10_key,icd10_label,isced97_key,isced97_label,geo_key,geo_label,time_key,time_label,Value,Status_Code,Status_Label
43,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),PL,Poland,2008,2008,4.5,,
44,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),RO,Romania,2008,2008,2.5,,
45,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SI,Slovenia,2008,2008,3.5,,
46,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SK,Slovakia,2008,2008,4.4,,
47,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),TR,Türkiye,2008,2008,1.1,,
58,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),AT,Austria,2008,2008,2.9,,
48,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),BE,Belgium,2008,2008,2.7,,
49,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),BG,Bulgaria,2008,2008,3.1,,
54,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),CY,Cyprus,2008,2008,1.5,,
50,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),CZ,Czechia,2008,2008,2,,
51,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),DE,Germany,2008,2008,5.1,,
52,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),EL,Greece,2008,2008,3.4,,
53,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),ES,Spain,2008,2008,1.7,,
56,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),HU,Hungary,2008,2008,4.1,,
55,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),LV,Latvia,2008,2008,2.5,,
57,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),MT,Malta,2008,2008,3.7,,
59,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),PL,Poland,2008,2008,3.2,,
60,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),RO,Romania,2008,2008,2.4,,
61,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),SI,Slovenia,2008,2008,0.7,,
62,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),SK,Slovakia,2008,2008,3.9,,
63,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),TR,Türkiye,2008,2008,2.3,,
10,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,AT,Austria,2008,2008,4.7,,
0,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,BE,Belgium,2008,2008,4.6,,
1,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,BG,Bulgaria,2008,2008,3.7,,
6,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,CY,Cyprus,2008,2008,5,,
2,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,CZ,Czechia,2008,2008,4.5,,
3,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,DE,Germany,2008,2008,6.2,,
4,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,EL,Greece,2008,2008,6.2,,
5,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,ES,Spain,2008,2008,5.2,,
8,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,HU,Hungary,2008,2008,6.5,,
7,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,LV,Latvia,2008,2008,3.2,,
9,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,MT,Malta,2008,2008,5.9,,
11,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,PL,Poland,2008,2008,5.3,,
12,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,RO,Romania,2008,2008,2.9,,
13,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,SI,Slovenia,2008,2008,4.1,,
14,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,SK,Slovakia,2008,2008,5.2,,
15,A,Annual,TOTAL,Total,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,TR,Türkiye,2008,2008,2.9,,
90,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",AT,Austria,2008,2008,6.2,,
80,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BE,Belgium,2008,2008,7.5,,
81,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BG,Bulgaria,2008,2008,1.1,,
86,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2008,2008,3.7,,
82,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2008,2008,4.7,,
84,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",EL,Greece,2008,2008,3.7,,
85,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",ES,Spain,2008,2008,5.9,,
88,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",HU,Hungary,2008,2008,5.7,,
87,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2008,2008,1.3,,
89,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",MT,Malta,2008,2008,8.6,,
91,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",PL,Poland,2008,2008,3.3,,
92,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",RO,Romania,2008,2008,0.4,,
93,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SI,Slovenia,2008,2008,5.0,,
94,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SK,Slovakia,2008,2008,3,,
95,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",TR,Türkiye,2008,2008,2.1,,
106,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),AT,Austria,2008,2008,3.9,,
96,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BE,Belgium,2008,2008,5.6,,
97,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BG,Bulgaria,2008,2008,1.3,,
102,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CY,Cyprus,2008,2008,1.4,,
98,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2008,2008,2.6,,
99,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2008,2008,4.1,,
100,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2008,2008,1.1,,
101,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2008,2008,2.2,,
104,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),HU,Hungary,2008,2008,2.8,,
103,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LV,Latvia,2008,2008,1.7,,
105,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),MT,Malta,2008,2008,3.8,,
107,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),PL,Poland,2008,2008,2.7,,
108,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),RO,Romania,2008,2008,0.6,,
109,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SI,Slovenia,2008,2008,2.4,,
110,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SK,Slovakia,2008,2008,1.6,,
111,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),TR,Türkiye,2008,2008,1.3,,
122,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),AT,Austria,2008,2008,4,,
112,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),BE,Belgium,2008,2008,3.9,,
113,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),BG,Bulgaria,2008,2008,0.7,,
118,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),CY,Cyprus,2008,2008,0.4,,
114,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),CZ,Czechia,2008,2008,0.3,,
116,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),EL,Greece,2008,2008,0.8,,
117,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),ES,Spain,2008,2008,2.2,,
120,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),HU,Hungary,2008,2008,2.1,,
119,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),LV,Latvia,2008,2008,1.7,,
121,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),MT,Malta,2008,2008,1.6,,
123,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),PL,Poland,2008,2008,1.6,,
124,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),RO,Romania,2008,2008,0.6,,
125,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),SI,Slovenia,2008,2008,1.8,,
126,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),SK,Slovakia,2008,2008,1.2,,
127,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),TR,Türkiye,2008,2008,1.8,,
74,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,AT,Austria,2008,2008,4.5,,
64,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,BE,Belgium,2008,2008,5.8,,
65,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,BG,Bulgaria,2008,2008,1.1,,
70,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,CY,Cyprus,2008,2008,2,,
66,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,CZ,Czechia,2008,2008,2.7,,
67,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,DE,Germany,2008,2008,3.8,,
68,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,EL,Greece,2008,2008,2.1,,
69,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,ES,Spain,2008,2008,4.2,,
72,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,HU,Hungary,2008,2008,3.5,,
71,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,LV,Latvia,2008,2008,1.6,,
73,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,MT,Malta,2008,2008,5,,
75,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,PL,Poland,2008,2008,2.6,,
76,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,RO,Romania,2008,2008,0.5,,
77,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,SI,Slovenia,2008,2008,3.0,,
78,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,SK,Slovakia,2008,2008,1.7,,
79,A,Annual,TOTAL,Total,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,TR,Türkiye,2008,2008,1.9,,
154,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",AT,Austria,2008,2008,26,,
144,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BE,Belgium,2008,2008,27.1,,
145,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BG,Bulgaria,2008,2008,27.7,,
150,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2008,2008,29.1,,
146,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2008,2008,22.4,,
147,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DE,Germany,2008,2008,29.5,,
148,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",EL,Greece,2008,2008,31.1,,
149,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",ES,Spain,2008,2008,23,,
152,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",HU,Hungary,2008,2008,38.9,,
151,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2008,2008,21.1,,
153,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",MT,Malta,2008,2008,32,,
155,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",PL,Poland,2008,2008,30.2,,
156,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",RO,Romania,2008,2008,20.4,,
157,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SI,Slovenia,2008,2008,31.5,,
158,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SK,Slovakia,2008,2008,31.2,,
159,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",TR,Türkiye,2008,2008,8.7,,
170,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),AT,Austria,2008,2008,15,,
160,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BE,Belgium,2008,2008,16.4,,
161,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BG,Bulgaria,2008,2008,17.7,,
166,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CY,Cyprus,2008,2008,11,,
162,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2008,2008,20.4,,
163,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DE,Germany,2008,2008,26.6,,
164,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2008,2008,8.2,,
165,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2008,2008,8.2,,
168,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),HU,Hungary,2008,2008,24.7,,
167,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LV,Latvia,2008,2008,16.9,,
169,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),MT,Malta,2008,2008,9.6,,
171,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),PL,Poland,2008,2008,19.5,,
172,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),RO,Romania,2008,2008,10.5,,
173,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SI,Slovenia,2008,2008,16.8,,
174,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SK,Slovakia,2008,2008,21.8,,
175,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),TR,Türkiye,2008,2008,2.5,,
186,A,Annual,TOTAL,Total,T,Total,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),AT,Austria,2008,2008,13.9,,
